region_id	n_cpg	mean5mC	total_cov	chrom	start	end	meth_state
CGI_10287	88	0.079517915904936	1094	NC_086028.1	75955341	75956392	hypomethylated
CGI_10288	45	0.494354077791719	1594	NC_086028.1	76005041	76005696	intermediate
CGI_10289	31	0.835730161579892	1114	NC_086028.1	78338261	78338809	hypermethylated
CGI_1029	64	0.0701180209698558	1526	NC_086019.1	179910261	179911035	hypomethylated
CGI_10290	41	0.919463027027027	1850	NC_086028.1	78550877	78551518	hypermethylated
CGI_10291	59	0.869241101536156	2669	NC_086028.1	78551491	78552300	hypermethylated
CGI_10292	52	0.896798820556024	2374	NC_086028.1	78552219	78553018	hypermethylated
CGI_10293	104	0.0761141924398625	5820	NC_086028.1	79335057	79336049	hypomethylated
CGI_10294	67	0.0532524447212706	3211	NC_086028.1	79399747	79400653	hypomethylated
CGI_10295	115	0.063456156424581	4475	NC_086028.1	79439884	79441057	hypomethylated
CGI_10296	56	0.11180658436214	1458	NC_086028.1	79596842	79597563	hypomethylated
CGI_10297	35	0.0599446026986507	1334	NC_086028.1	79656783	79657395	hypomethylated
CGI_10298	137	0.0469567349239151	5323	NC_086028.1	79657487	79658766	hypomethylated
CGI_10299	38	0.899008037922506	2426	NC_086028.1	79752237	79752852	hypermethylated
CGI_103	53	0.868856352459016	1464	NC_086019.1	24910184	24911237	hypermethylated
CGI_1030	91	0.0695533745492014	1941	NC_086019.1	179981272	179982276	hypomethylated
CGI_10300	76	0.0702298091603053	5240	NC_086028.1	79772784	79773717	hypomethylated
CGI_10301	51	0.0716561937917029	3447	NC_086028.1	79778736	79779323	hypomethylated
CGI_10302	47	0.0776913043478261	1403	NC_086028.1	79918713	79919279	hypomethylated
CGI_10303	65	0.0680748323878288	1939	NC_086028.1	79919513	79920209	hypomethylated
CGI_10304	43	0.0593164040778499	1079	NC_086028.1	79937247	79937781	hypomethylated
CGI_10305	42	0.0767728706624606	951	NC_086028.1	79967138	79967697	hypomethylated
CGI_10306	41	0.0223026022304833	807	NC_086028.1	79996043	79996603	hypomethylated
CGI_10307	50	0.0514556826304503	1399	NC_086028.1	80043162	80043836	hypomethylated
CGI_10308	57	0.0947353328456474	2734	NC_086028.1	80068890	80069563	hypomethylated
CGI_10309	33	0.0538649893692417	1411	NC_086028.1	80092085	80092666	hypomethylated
CGI_1031	56	0.0545276745146634	2421	NC_086019.1	180009456	180010276	hypomethylated
CGI_10310	83	0.0633116201582674	2401	NC_086028.1	80115678	80116506	hypomethylated
CGI_10311	38	0.885312877263582	994	NC_086028.1	80187590	80188491	hypermethylated
CGI_10312	59	0.0460953359244864	1801	NC_086028.1	80434617	80435291	hypomethylated
CGI_10313	117	0.0507979004665629	3858	NC_086028.1	80435270	80436414	hypomethylated
CGI_10314	79	0.0536934434692824	1937	NC_086028.1	80453784	80454756	hypomethylated
CGI_10315	49	0.147951498127341	1068	NC_086028.1	80463407	80463995	hypomethylated
CGI_10316	52	0.0384291975724882	1483	NC_086028.1	80483492	80484207	hypomethylated
CGI_10317	100	0.0382114082969432	1832	NC_086028.1	80518184	80519496	hypomethylated
CGI_10318	55	0.179835141509434	1696	NC_086028.1	80561152	80561952	hypomethylated
CGI_10319	52	0.111948104956268	1715	NC_086028.1	80562434	80563131	hypomethylated
CGI_1032	63	0.0724422548407246	3202	NC_086019.1	180117236	180117972	hypomethylated
CGI_10320	28	0.926508074534162	966	NC_086028.1	80584821	80585379	hypermethylated
CGI_10321	37	0.07196113243762	1042	NC_086028.1	80587673	80588197	hypomethylated
CGI_10322	46	0.89601308492201	1154	NC_086028.1	80644796	80645357	hypermethylated
CGI_10323	41	0.533170792880259	1236	NC_086028.1	80665666	80666227	intermediate
CGI_10324	68	0.0461244857332448	3014	NC_086028.1	80701893	80702691	hypomethylated
CGI_10325	72	0.0520277369932972	3133	NC_086028.1	80751561	80752595	hypomethylated
CGI_10326	58	0.0397519375943634	1987	NC_086028.1	80778137	80778927	hypomethylated
CGI_10327	39	0.0302043899657925	1754	NC_086028.1	80824645	80825198	hypomethylated
CGI_10328	60	0.0637238241758242	2275	NC_086028.1	80854498	80855337	hypomethylated
CGI_10329	42	0.0777696909272184	1003	NC_086028.1	80955679	80956263	hypomethylated
CGI_1033	35	0.0335896191187453	1339	NC_086019.1	180184833	180185411	hypomethylated
CGI_10330	86	0.0931166343355965	2062	NC_086028.1	80956533	80957315	hypomethylated
CGI_10331	28	0.0488714285714286	532	NC_086028.1	81028723	81029260	hypomethylated
CGI_10332	43	0.0737038083538084	814	NC_086028.1	81030056	81030628	hypomethylated
CGI_10333	27	0.0282703619909502	884	NC_086028.1	81101641	81102233	hypomethylated
CGI_10334	126	0.0689598022666988	4147	NC_086028.1	81145835	81146881	hypomethylated
CGI_10335	45	0.135899179847686	1707	NC_086028.1	81227394	81227985	hypomethylated
CGI_10336	86	0.0619830937035201	2017	NC_086028.1	81258194	81259086	hypomethylated
CGI_10337	84	0.330822767295598	1590	NC_086028.1	81264616	81265706	intermediate
CGI_10338	31	0.0414709677419355	434	NC_086028.1	81293867	81294429	hypomethylated
CGI_10339	56	0.0421900140646976	711	NC_086028.1	81294368	81295195	hypomethylated
CGI_10340	44	0.19431162601626	1230	NC_086028.1	81353934	81354591	hypomethylated
CGI_10341	92	0.0464787291747385	2581	NC_086028.1	81447062	81448117	hypomethylated
CGI_10342	64	0.0879372743156668	1717	NC_086028.1	81448968	81449585	hypomethylated
CGI_10343	42	0.0154856811145511	1292	NC_086028.1	81480756	81481406	hypomethylated
CGI_10344	89	0.0591781851179673	2755	NC_086028.1	81513104	81514019	hypomethylated
CGI_10345	46	0.0843860019175456	1043	NC_086028.1	81578826	81579568	hypomethylated
CGI_10346	54	0.156513492675405	1297	NC_086028.1	81666242	81666987	hypomethylated
CGI_10347	47	0.855764543269231	832	NC_086028.1	81713911	81714563	hypermethylated
CGI_10348	75	0.232309612817089	1498	NC_086028.1	81733633	81734520	intermediate
CGI_10349	43	0.492398128654971	855	NC_086028.1	81734563	81735114	intermediate
CGI_1035	109	0.967332064728799	3337	NC_086019.1	181077759	181078752	hypermethylated
CGI_10350	55	0.327037063953489	1376	NC_086028.1	81745196	81745931	intermediate
CGI_10351	45	0.100189146567718	1078	NC_086028.1	81746758	81747365	hypomethylated
CGI_10352	58	0.666668686868687	1386	NC_086028.1	81749120	81749815	hypermethylated
CGI_10353	68	0.517237931034483	1798	NC_086028.1	81761327	81762138	intermediate
CGI_10354	44	0.456024918566775	1228	NC_086028.1	81765957	81766582	intermediate
CGI_10355	53	0.166504063429138	1009	NC_086028.1	81781234	81781825	hypomethylated
CGI_10356	64	0.625241438356165	2044	NC_086028.1	81795409	81796193	hypermethylated
CGI_10357	64	0.316459355828221	1956	NC_086028.1	81807952	81808779	intermediate
CGI_10358	62	0.278988518943743	1742	NC_086028.1	81815534	81816383	intermediate
CGI_10359	54	0.0535185573007562	1719	NC_086028.1	82248826	82249611	hypomethylated
CGI_1036	45	0.0513941899441341	1790	NC_086019.1	181860658	181861338	hypomethylated
CGI_10360	80	0.059455393878575	3986	NC_086028.1	82266567	82267451	hypomethylated
CGI_10361	87	0.0402536774193548	3875	NC_086028.1	82308806	82310076	hypomethylated
CGI_10362	41	0.0510876064333018	1057	NC_086028.1	82328664	82329209	hypomethylated
CGI_10363	52	0.0516095174262735	1492	NC_086028.1	82342319	82343135	hypomethylated
CGI_10364	45	0.081446273830156	1731	NC_086028.1	82357149	82357802	hypomethylated
CGI_10365	34	0.0353326724137931	1160	NC_086028.1	82399816	82400404	hypomethylated
CGI_10366	70	0.0655415959907478	2594	NC_086028.1	82461078	82461844	hypomethylated
CGI_10367	75	0.055803134556575	2616	NC_086028.1	82501541	82502468	hypomethylated
CGI_10368	50	0.0779308304891923	1758	NC_086028.1	82504808	82505483	hypomethylated
CGI_10369	106	0.0636575620767495	2215	NC_086028.1	82594351	82595492	hypomethylated
CGI_1037	43	0.0743548902195609	2004	NC_086019.1	181874036	181874691	hypomethylated
CGI_10370	81	0.982171396054628	2636	NC_086028.1	82619364	82620208	hypermethylated
CGI_10371	167	0.057026779661017	5015	NC_086028.1	82630993	82632614	hypomethylated
CGI_10372	50	0.0568926372155288	1494	NC_086028.1	82670132	82670757	hypomethylated
CGI_10373	83	0.0384620592948718	2496	NC_086028.1	82670939	82671911	hypomethylated
CGI_10374	116	0.0464383152173913	4048	NC_086028.1	82769670	82770708	hypomethylated
CGI_10375	27	0.0582794171220401	549	NC_086028.1	82799333	82799851	hypomethylated
CGI_10376	134	0.0709388874712937	3919	NC_086028.1	82848323	82849474	hypomethylated
CGI_10377	65	0.0702690347490348	1295	NC_086028.1	82890761	82891478	hypomethylated
CGI_10378	91	0.065959100204499	1956	NC_086028.1	82927408	82928308	hypomethylated
CGI_10379	115	0.976910359021267	4373	NC_086028.1	82990879	82991933	hypermethylated
CGI_1038	105	0.0477821389195149	2721	NC_086019.1	181977196	181978154	hypomethylated
CGI_10380	41	0.0592123684210526	760	NC_086028.1	83021961	83022528	hypomethylated
CGI_10381	102	0.134582002188184	1828	NC_086028.1	83024629	83025694	hypomethylated
CGI_10382	116	0.0626534939759036	2490	NC_086028.1	83037155	83038260	hypomethylated
CGI_10383	113	0.100627311577312	2574	NC_086028.1	83065663	83066763	hypomethylated
CGI_10384	61	0.314515446650124	1612	NC_086028.1	83120791	83121415	intermediate
CGI_10385	51	0.0705649468892261	1318	NC_086028.1	83121352	83121890	hypomethylated
CGI_10386	108	0.0999282442748092	2882	NC_086028.1	83121700	83122737	hypomethylated
CGI_10387	80	0.0185585757271815	1994	NC_086028.1	83150466	83151327	hypomethylated
CGI_10388	87	0.050896708763873	2613	NC_086028.1	83153313	83154163	hypomethylated
CGI_10389	44	0.0775171408250356	1406	NC_086028.1	83175309	83175899	hypomethylated
CGI_1039	76	0.0345081218274112	2955	NC_086019.1	182195424	182196296	hypomethylated
CGI_10390	64	0.0702078736208626	1994	NC_086028.1	83188928	83189827	hypomethylated
CGI_10391	98	0.0931265600501724	3189	NC_086028.1	83190049	83191139	hypomethylated
CGI_10392	31	0.0563196185286104	1101	NC_086028.1	83192740	83193276	hypomethylated
CGI_10393	101	0.0582522903453136	4257	NC_086028.1	83230671	83231696	hypomethylated
CGI_10394	42	0.0795280980781975	1509	NC_086028.1	83271733	83272357	hypomethylated
CGI_10395	59	0.0568119718309859	2130	NC_086028.1	83291142	83291835	hypomethylated
CGI_10396	65	0.0349164271047228	974	NC_086028.1	83478035	83478708	hypomethylated
CGI_10397	38	0.0451762278978389	509	NC_086028.1	83480324	83480933	hypomethylated
CGI_10398	62	0.0379605059732959	1423	NC_086028.1	83514837	83515467	hypomethylated
CGI_10399	45	0.0865903482587064	1005	NC_086028.1	83518908	83519531	hypomethylated
CGI_104	27	0.942958969641214	1087	NC_086019.1	24916760	24917292	hypermethylated
CGI_1040	44	0.623764784053156	1204	NC_086019.1	182236364	182236971	hypermethylated
CGI_10400	98	0.0916089475926715	2347	NC_086028.1	83543119	83544263	hypomethylated
CGI_10401	118	0.0625866336633664	5656	NC_086028.1	83638495	83639641	hypomethylated
CGI_10402	35	0.0585045806906272	1419	NC_086028.1	83697454	83697965	hypomethylated
CGI_10403	53	0.0839422797927461	1930	NC_086028.1	83791363	83791956	hypomethylated
CGI_10404	133	0.119878454935622	3495	NC_086028.1	83821535	83822857	hypomethylated
CGI_10405	45	0.0744307955517537	1169	NC_086028.1	83822668	83823168	hypomethylated
CGI_10406	89	0.0595710547504026	2484	NC_086028.1	83834137	83835023	hypomethylated
CGI_10407	56	0.0854695756126718	1673	NC_086028.1	83843973	83844636	hypomethylated
CGI_10408	36	0.0555449652777778	1152	NC_086028.1	83853453	83854067	hypomethylated
CGI_10409	37	0.0326584888059702	1072	NC_086028.1	83894569	83895104	hypomethylated
CGI_1041	79	0.0453839310031775	2203	NC_086019.1	182236915	182237821	hypomethylated
CGI_10410	76	0.0569518736223365	2722	NC_086028.1	83907306	83908241	hypomethylated
CGI_10411	64	0.0389291342189647	2183	NC_086028.1	83953262	83954053	hypomethylated
CGI_10412	63	0.108964780168382	2138	NC_086028.1	84049584	84050306	hypomethylated
CGI_10413	42	0.0630913744740533	1426	NC_086028.1	84054964	84055501	hypomethylated
CGI_10414	55	0.068315961305925	1654	NC_086028.1	84091893	84092645	hypomethylated
CGI_10415	58	0.0315114960629921	1270	NC_086028.1	84139761	84140518	hypomethylated
CGI_10416	98	0.0470847533632287	3568	NC_086028.1	84197757	84198800	hypomethylated
CGI_10417	78	0.0623435421994885	3128	NC_086028.1	84250783	84251612	hypomethylated
CGI_10418	126	0.0875257227722772	5050	NC_086028.1	84251447	84252616	hypomethylated
CGI_10419	75	0.0481134389671361	3408	NC_086028.1	84264833	84265652	hypomethylated
CGI_1042	50	0.0692646747752512	1891	NC_086019.1	182284949	182285652	hypomethylated
CGI_10420	38	0.0479111111111111	981	NC_086028.1	84289652	84290191	hypomethylated
CGI_10421	47	0.0761967987804878	1968	NC_086028.1	84316984	84317605	hypomethylated
CGI_10422	33	0.037714874301676	1432	NC_086028.1	84360176	84360765	hypomethylated
CGI_10423	63	0.0327924867724868	1890	NC_086028.1	84389475	84390236	hypomethylated
CGI_10424	69	0.0854073473282443	2096	NC_086028.1	84411022	84411827	hypomethylated
CGI_10425	114	0.0552446132596684	2172	NC_086028.1	84430181	84431256	hypomethylated
CGI_10426	34	0.0828095541401274	1256	NC_086028.1	84472665	84473203	hypomethylated
CGI_10427	53	0.0781795559666975	2162	NC_086028.1	84491310	84491934	hypomethylated
CGI_10428	93	0.0411086489252814	5862	NC_086028.1	84675794	84676834	hypomethylated
CGI_10429	31	0.778979335130279	1113	NC_086028.1	84783500	84784105	hypermethylated
CGI_1043	46	0.0582773965141612	1836	NC_086019.1	182339540	182340121	hypomethylated
CGI_10430	53	0.132109112825458	2074	NC_086028.1	84835443	84835994	hypomethylated
CGI_10431	36	0.768635271807838	791	NC_086028.1	85580390	85580949	hypermethylated
CGI_10432	95	0.0580405191059842	2774	NC_086028.1	85746646	85747805	hypomethylated
CGI_10433	59	0.0586711433756806	1653	NC_086028.1	85785913	85786741	hypomethylated
CGI_10434	91	0.0395530179445351	2452	NC_086028.1	85844731	85845664	hypomethylated
CGI_10435	49	0.0503253993610224	1252	NC_086028.1	85875491	85876145	hypomethylated
CGI_10436	100	0.0646006003430532	3498	NC_086028.1	85908509	85909644	hypomethylated
CGI_10437	37	0.086268364831553	1217	NC_086028.1	85963220	85963798	hypomethylated
CGI_10438	42	0.0633218340611354	1832	NC_086028.1	86011245	86011838	hypomethylated
CGI_10439	42	0.0550316160903317	1417	NC_086028.1	86054562	86055110	hypomethylated
CGI_1044	39	0.0514822388059701	1340	NC_086019.1	182476253	182476908	hypomethylated
CGI_10440	61	0.178684261501211	2065	NC_086028.1	86074210	86074999	hypomethylated
CGI_10441	45	0.164144072948328	987	NC_086028.1	86188064	86188658	hypomethylated
CGI_10442	42	0.210894668246445	844	NC_086028.1	86190217	86190862	intermediate
CGI_10443	124	0.053864415294446	3583	NC_086028.1	86275447	86276456	hypomethylated
CGI_10444	59	0.141527427317608	1823	NC_086028.1	86285430	86286126	hypomethylated
CGI_10445	85	0.968382254464286	2688	NC_086028.1	86384377	86385309	hypermethylated
CGI_10446	52	0.0543019796954315	1970	NC_086028.1	86395948	86396594	hypomethylated
CGI_10447	37	0.0357521126760563	923	NC_086028.1	86435834	86436426	hypomethylated
CGI_10448	57	0.065123010130246	1382	NC_086028.1	86501500	86502310	hypomethylated
CGI_10449	33	0.020701226993865	1304	NC_086028.1	86514554	86515107	hypomethylated
CGI_1045	76	0.0727852222222222	3600	NC_086019.1	182630398	182631313	hypomethylated
CGI_10450	42	0.0377873888888889	1800	NC_086028.1	86519604	86520181	hypomethylated
CGI_10451	42	0.0521714782608696	2300	NC_086028.1	86527399	86528038	hypomethylated
CGI_10452	74	0.0605932121212122	2475	NC_086028.1	86552549	86553436	hypomethylated
CGI_10453	61	0.805869702354509	2251	NC_086028.1	86599955	86600661	hypermethylated
CGI_10454	34	0.0346526627218935	1183	NC_086028.1	86606401	86606921	hypomethylated
CGI_10455	45	0.087989485458613	1341	NC_086028.1	86609615	86610226	hypomethylated
CGI_10456	74	0.0430330809087286	2509	NC_086028.1	86661564	86662480	hypomethylated
CGI_10457	49	0.0712520814061055	1081	NC_086028.1	86688857	86689410	hypomethylated
CGI_10458	46	0.0780847382431233	1127	NC_086028.1	86702759	86703345	hypomethylated
CGI_10459	35	0.0345573295985061	1071	NC_086028.1	86721110	86721757	hypomethylated
CGI_1046	59	0.0527900062853551	1591	NC_086019.1	182771896	182772621	hypomethylated
CGI_10460	39	0.0496639175257732	1067	NC_086028.1	86746590	86747167	hypomethylated
CGI_10461	40	0.0702455113192818	1281	NC_086028.1	86757721	86758245	hypomethylated
CGI_10462	39	0.0767079646017699	1695	NC_086028.1	86853619	86854156	hypomethylated
CGI_10463	77	0.0635685351054608	3461	NC_086028.1	86861699	86862610	hypomethylated
CGI_10464	43	0.0380123889437315	2026	NC_086028.1	86875620	86876261	hypomethylated
CGI_10465	89	0.0935286394557822	2940	NC_086028.1	86896765	86897775	hypomethylated
CGI_10466	75	0.0364614667747163	2468	NC_086028.1	86898918	86899848	hypomethylated
CGI_10467	33	0.0552662007623888	1574	NC_086028.1	86977290	86977848	hypomethylated
CGI_10468	30	0.0812889755011136	898	NC_086028.1	87061905	87062451	hypomethylated
CGI_10469	50	0.0528182149362477	549	NC_086028.1	87080510	87081134	hypomethylated
CGI_1047	56	0.0628088614694335	1783	NC_086019.1	183515786	183516507	hypomethylated
CGI_10470	50	0.0949248663101604	748	NC_086028.1	87084837	87085460	hypomethylated
CGI_10471	37	0.0518631341600902	887	NC_086028.1	87092584	87093141	hypomethylated
CGI_10472	41	0.0576783216783217	1144	NC_086028.1	87100678	87101333	hypomethylated
CGI_10473	80	0.0558275056947608	1756	NC_086028.1	87221195	87222100	hypomethylated
CGI_10475	39	0.297541312453393	1341	NC_086028.1	87384458	87384981	intermediate
CGI_10476	86	0.0916006090133983	4105	NC_086028.1	87412504	87413340	hypomethylated
CGI_10477	70	0.0647068138561096	2627	NC_086028.1	87431659	87432441	hypomethylated
CGI_10478	43	0.764091788448156	1437	NC_086028.1	87454350	87455255	hypermethylated
CGI_10479	82	0.0513497485632184	2784	NC_086028.1	87474672	87475441	hypomethylated
CGI_1048	40	0.931807672131147	1525	NC_086019.1	183542511	183543220	hypermethylated
CGI_10480	43	0.384297293640054	739	NC_086028.1	87598394	87598953	intermediate
CGI_10481	36	0.58210162601626	615	NC_086028.1	87598760	87599297	intermediate
CGI_10482	37	0.0466657637321294	1329	NC_086028.1	87608649	87609233	hypomethylated
CGI_10483	67	0.058251590251962	2421	NC_086028.1	87640054	87640812	hypomethylated
CGI_10484	25	0.0486034722222222	720	NC_086028.1	87646798	87647298	hypomethylated
CGI_10485	74	0.0373992411924119	1845	NC_086028.1	87687524	87688259	hypomethylated
CGI_10486	45	0.0616506221719457	1768	NC_086028.1	87705946	87706678	hypomethylated
CGI_10487	35	0.0252488737201365	1465	NC_086028.1	87738318	87738863	hypomethylated
CGI_10488	154	0.0311681430446194	3048	NC_086028.1	87749921	87751180	hypomethylated
CGI_10489	32	0.920854794520548	657	NC_086028.1	87760521	87761064	hypermethylated
CGI_1049	73	0.0578891973316117	4647	NC_086019.1	183599610	183600558	hypomethylated
CGI_10490	353	0.0571548587010409	8068	NC_086028.1	87770767	87773785	hypomethylated
CGI_10491	51	0.0303684301821336	1153	NC_086028.1	87773856	87774715	hypomethylated
CGI_10492	84	0.049961342351717	1922	NC_086028.1	87866623	87867548	hypomethylated
CGI_10493	33	0.0488587786259542	655	NC_086028.1	87867845	87868477	hypomethylated
CGI_10494	172	0.94636759755872	5407	NC_086028.1	87894381	87896133	hypermethylated
CGI_10495	62	0.0628402857142857	2100	NC_086028.1	87903750	87904395	hypomethylated
CGI_10496	27	0.909011794439764	1187	NC_086028.1	87935743	87936243	hypermethylated
