chrom,chr,pos,cov,log2r
NC_086019.1,chr1,9550000,52.701,0.254086215687945
NC_086019.1,chr1,9570000,48.78475,0.143774159690839
NC_086019.1,chr1,9590000,28.571,-0.617786449178538
NC_086019.1,chr1,9610000,18.423,-1.23722632042661
NC_086019.1,chr1,9630000,30.9055,-0.506349909762825
NC_086019.1,chr1,9650000,42.846,-0.0414682814561015
NC_086019.1,chr1,9670000,31.009,-0.501603179790121
NC_086019.1,chr1,9690000,30.68775,-0.516387673018234
NC_086019.1,chr1,9710000,23.614,-0.887496164881036
NC_086019.1,chr1,9730000,25.5285,-0.777274975244456
NC_086019.1,chr1,9750000,49.583,0.166953834995559
NC_086019.1,chr1,9770000,52.55875,0.250223539704583
NC_086019.1,chr1,9790000,29.4685,-0.573920273026045
NC_086019.1,chr1,9810000,34.94575,-0.331754491633847
NC_086019.1,chr1,9830000,39.577,-0.154592629775721
NC_086019.1,chr1,9850000,47.657,0.110378372309807
NC_086019.1,chr1,9870000,34.4835,-0.350692514082226
NC_086019.1,chr1,9890000,29.48975,-0.572897652422458
NC_086019.1,chr1,9910000,37.243,-0.241158048090211
NC_086019.1,chr1,9930000,37.006,-0.250245739760954
NC_086019.1,chr1,9950000,34.2245,-0.361413227201113
NC_086019.1,chr1,9970000,41.82625,-0.075814472969381
NC_086019.1,chr1,9990000,49.286,0.158372960243253
NC_086019.1,chr1,10010000,41.0465,-0.102640202892684
NC_086019.1,chr1,10030000,41.43825,-0.0891004862238711
NC_086019.1,chr1,10050000,30.29225,-0.534799858668231
NC_086019.1,chr1,10070000,33.46925,-0.39313778250625
NC_086019.1,chr1,10090000,25.061,-0.803422869462735
NC_086019.1,chr1,10110000,33.72425,-0.382348221913527
NC_086019.1,chr1,10130000,39.3875,-0.1614304446069
NC_086019.1,chr1,10150000,36.186,-0.282137536922581
NC_086019.1,chr1,10170000,32.09875,-0.452550502777091
NC_086019.1,chr1,10190000,46.90825,0.0877709911473172
NC_086019.1,chr1,10210000,31.15025,-0.495150252807452
NC_086019.1,chr1,10230000,34.522,-0.349105674057542
NC_086019.1,chr1,10250000,40.077,-0.136704942581085
NC_086019.1,chr1,10270000,37.61775,-0.226904185202663
NC_086019.1,chr1,10290000,34.62325,-0.344940802613282
NC_086019.1,chr1,10310000,38.19925,-0.205061541218947
NC_086019.1,chr1,10330000,43.6265,-0.0157218271037702
NC_086019.1,chr1,10350000,52.699,0.254031979032266
NC_086019.1,chr1,10370000,47.8695,0.116730476477152
NC_086019.1,chr1,10390000,30.73325,-0.514284450193021
NC_086019.1,chr1,10410000,14.5715,-1.56554413894822
NC_086019.1,chr1,10430000,38.8175,-0.182195557162059
NC_086019.1,chr1,10450000,61.55125,0.476093125106947
NC_086019.1,chr1,10470000,58.26225,0.397522489472554
NC_086019.1,chr1,10490000,48.072,0.122757743864242
NC_086019.1,chr1,10510000,46.2795,0.0685092934981457
NC_086019.1,chr1,10530000,39.84175,-0.145093479590448
NC_086019.1,chr1,10550000,32.63225,-0.429130968428753
NC_086019.1,chr1,10570000,33.651,-0.385439324386213
NC_086019.1,chr1,10590000,50.17225,0.183828742161508
NC_086019.1,chr1,10610000,40.26525,-0.130027285488503
NC_086019.1,chr1,10630000,44.222,0.0036175598719959
NC_086019.1,chr1,10650000,52.7485,0.255373737357667
NC_086019.1,chr1,10670000,55.84,0.336792415601356
NC_086019.1,chr1,10690000,38.55225,-0.191961476304309
NC_086019.1,chr1,10710000,36.25125,-0.279573827737118
NC_086019.1,chr1,10730000,28.46325,-0.623143650116906
NC_086019.1,chr1,10750000,36.48325,-0.270495137191489
NC_086019.1,chr1,10770000,35.22525,-0.320423040989185
NC_086019.1,chr1,10790000,45.67375,0.0497057574771464
NC_086019.1,chr1,10810000,53.536,0.276553735402064
NC_086019.1,chr1,10830000,44.85675,0.0239501207651393
NC_086019.1,chr1,10850000,44.14225,0.00104259370701759
NC_086019.1,chr1,10870000,42.726,-0.0454678082265116
NC_086019.1,chr1,10890000,45.45575,0.0428782352199212
NC_086019.1,chr1,10910000,39.95275,-0.141129366927038
NC_086019.1,chr1,10930000,48.04525,0.12196299126736
NC_086019.1,chr1,10950000,34.8865,-0.33416807304936
NC_086019.1,chr1,10970000,34.42525,-0.353096705419646
NC_086019.1,chr1,10990000,42.10875,-0.06621741988222
NC_086019.1,chr1,11010000,47.30825,0.0998924493221003
NC_086019.1,chr1,11030000,35.37025,-0.314579347825714
NC_086019.1,chr1,11050000,36.67275,-0.263121726938817
NC_086019.1,chr1,11070000,46.4775,0.0746027914291214
NC_086019.1,chr1,11090000,55.046,0.316315875331099
NC_086019.1,chr1,11110000,44.2365,0.00408524216660344
NC_086019.1,chr1,11130000,41.36425,-0.0916483687040832
NC_086019.1,chr1,11150000,46.05125,0.0614527596207823
NC_086019.1,chr1,11170000,36.935,-0.252979393663363
NC_086019.1,chr1,11190000,51.162,0.211736347729825
NC_086019.1,chr1,11210000,58.90825,0.413296143312194
NC_086019.1,chr1,11230000,47.2935,0.0994472743745295
NC_086019.1,chr1,11250000,50.5005,0.193144242972341
NC_086019.1,chr1,11270000,51.79875,0.229409316709635
NC_086019.1,chr1,11290000,44.3,0.00613158417139154
NC_086019.1,chr1,11310000,53.29725,0.270165279080012
NC_086019.1,chr1,11330000,62.87625,0.506575149247357
NC_086019.1,chr1,11350000,63.13,0.512339973478137
NC_086019.1,chr1,11370000,61.4215,0.473073271955299
NC_086019.1,chr1,11390000,48.923,0.147815437499799
NC_086019.1,chr1,11410000,50.6345,0.196929845290869
NC_086019.1,chr1,11430000,51.8505,0.230836168301055
NC_086019.1,chr1,11450000,55.0275,0.315835295201667
NC_086019.1,chr1,11470000,48.67875,0.140667917613084
NC_086019.1,chr1,11490000,50.374,0.189561383346613
NC_086019.1,chr1,11510000,59.88475,0.436817098834598
NC_086019.1,chr1,11530000,56.18,0.345472610144444
NC_086019.1,chr1,11550000,48.40225,0.132533697212543
NC_086019.1,chr1,11570000,46.9145,0.0879611742841405
NC_086019.1,chr1,11590000,48.04,0.121806960377559
NC_086019.1,chr1,11610000,36.87325,-0.255361121320624
NC_086019.1,chr1,11630000,30.137,-0.542092113806208
NC_086019.1,chr1,11650000,41.405,-0.0902447551453238
NC_086019.1,chr1,11670000,34.848,-0.335738558867714
NC_086019.1,chr1,11690000,41.62125,-0.0828188973593903
NC_086019.1,chr1,11710000,42.29525,-0.0599164725537288
NC_086019.1,chr1,11730000,52.40475,0.246030110972597
NC_086019.1,chr1,11750000,48.2875,0.129144409552739
NC_086019.1,chr1,11770000,60.58175,0.453374248014018
NC_086019.1,chr1,11790000,62.77375,0.50423995344827
NC_086019.1,chr1,11810000,49.754,0.171871285005809
NC_086019.1,chr1,11830000,53.07675,0.264239920917039
NC_086019.1,chr1,11850000,64.23275,0.537128646154269
NC_086019.1,chr1,11870000,57.8705,0.387872278245223
NC_086019.1,chr1,11890000,57.982,0.390625502110859
NC_086019.1,chr1,11910000,64.7995,0.549704796948394
NC_086019.1,chr1,11930000,49.73,0.171182126898254
NC_086019.1,chr1,11950000,43.74825,-0.0117467497801836
NC_086019.1,chr1,11970000,38.61675,-0.189580638599954
NC_086019.1,chr1,11990000,43.034,-0.0352245638910401
NC_086019.1,chr1,12010000,52.77025,0.255962903444866
NC_086019.1,chr1,12030000,58.18,0.395501722899815
NC_086019.1,chr1,12050000,46.35325,0.0707819765341276
NC_086019.1,chr1,12070000,35.5595,-0.306987755570893
NC_086019.1,chr1,12090000,45.477,0.0435451851407033
NC_086019.1,chr1,12110000,41.87375,-0.0741963378660458
NC_086019.1,chr1,12130000,42.17775,-0.0638830298078153
NC_086019.1,chr1,12150000,48.0175,0.121138065361687
NC_086019.1,chr1,12170000,63.82625,0.5280404388461
NC_086019.1,chr1,12190000,60.4455,0.450152553171145
NC_086019.1,chr1,12210000,54.66125,0.306288001785511
NC_086019.1,chr1,12230000,52.50175,0.248672846934931
NC_086019.1,chr1,12250000,65.44275,0.563846904632863
NC_086019.1,chr1,12270000,66.90575,0.595504516628796
NC_086019.1,chr1,12290000,51.091,0.209752262733795
NC_086019.1,chr1,12310000,58.942,0.414115509850149
NC_086019.1,chr1,12330000,49.40775,0.161896715916009
NC_086019.1,chr1,12350000,62.711,0.502808490426161
NC_086019.1,chr1,12370000,66.10575,0.578279580812742
NC_086019.1,chr1,12390000,60.12575,0.442563541738944
NC_086019.1,chr1,12410000,47.77425,0.113886697192125
NC_086019.1,chr1,12430000,48.00325,0.120714271390181
NC_086019.1,chr1,12450000,48.1655,0.125532229590366
NC_086019.1,chr1,12470000,57.66675,0.382827549386505
NC_086019.1,chr1,12490000,44.576,0.0149923497366527
NC_086019.1,chr1,12510000,50.3855,0.189887465786893
NC_086019.1,chr1,12530000,57.049,0.367423711478419
NC_086019.1,chr1,12550000,36.06125,-0.28705175227861
NC_086019.1,chr1,12570000,52.604,0.251453386417363
NC_086019.1,chr1,12590000,59.878,0.436655820766052
NC_086019.1,chr1,12610000,45.81125,0.0539955496440739
NC_086019.1,chr1,12630000,53.056,0.263681064312074
NC_086019.1,chr1,12650000,63.24375,0.514916746235904
NC_086019.1,chr1,12670000,50.6995,0.198762573226235
NC_086019.1,chr1,12690000,54.27375,0.296117507518826
NC_086019.1,chr1,12710000,57.14475,0.369822072187723
NC_086019.1,chr1,12730000,46.18775,0.0656769150443538
NC_086019.1,chr1,12750000,47.213,0.0970152518777516
NC_086019.1,chr1,12770000,60.85175,0.459737347860045
NC_086019.1,chr1,12790000,56.653,0.357462080363762
NC_086019.1,chr1,12810000,52.1415,0.238833450606979
NC_086019.1,chr1,12830000,54.886,0.31215420211492
NC_086019.1,chr1,12850000,42.45975,-0.0543815503842905
NC_086019.1,chr1,12870000,47.84725,0.116066683179174
NC_086019.1,chr1,12890000,51.73775,0.227725609918554
NC_086019.1,chr1,12910000,61.727,0.480173546620135
NC_086019.1,chr1,12930000,62.74375,0.50355576585307
NC_086019.1,chr1,12950000,54.6405,0.305745201286851
NC_086019.1,chr1,12970000,61.0195,0.463676629725771
NC_086019.1,chr1,12990000,57.46,0.377690446783355
NC_086019.1,chr1,13010000,55.3605,0.324461338938027
NC_086019.1,chr1,13030000,47.2685,0.0986924266977325
NC_086019.1,chr1,13050000,53.88575,0.285861542014405
NC_086019.1,chr1,13070000,39.056,-0.173470603509193
NC_086019.1,chr1,13090000,43.7995,-0.0100767326628258
NC_086019.1,chr1,13110000,51.811,0.22974720135866
NC_086019.1,chr1,13130000,58.2115,0.3962759679666
NC_086019.1,chr1,13150000,45.705,0.0506818309084821
NC_086019.1,chr1,13170000,38.05,-0.210636287971178
NC_086019.1,chr1,13190000,47.94025,0.118839162685195
NC_086019.1,chr1,13210000,56.5195,0.354088240328125
NC_086019.1,chr1,13230000,43.94975,-0.00519184322459763
NC_086019.1,chr1,13250000,49.89025,0.175777465823991
NC_086019.1,chr1,13270000,46.57375,0.0775556378008931
NC_086019.1,chr1,13290000,47.43625,0.103749904846957
NC_086019.1,chr1,13310000,51.701,0.226710296254978
NC_086019.1,chr1,13330000,53.063,0.263869618449073
NC_086019.1,chr1,13350000,49.5705,0.166593714019163
NC_086019.1,chr1,13370000,49.58675,0.167061853761821
NC_086019.1,chr1,13390000,49.004,0.150177953788098
NC_086019.1,chr1,13410000,43.1845,-0.0302456702124438
NC_086019.1,chr1,13430000,44.6345,0.0168634771934923
NC_086019.1,chr1,13450000,54.14875,0.2928213488941
NC_086019.1,chr1,13470000,61.156,0.466874147961036
NC_086019.1,chr1,13490000,59.52025,0.42808218003846
NC_086019.1,chr1,13510000,56.55475,0.354979852621171
NC_086019.1,chr1,13530000,40.704,-0.114582750022248
NC_086019.1,chr1,13550000,47.08725,0.0932079374859761
NC_086019.1,chr1,13570000,63.686,0.524891508533016
NC_086019.1,chr1,13590000,41.50775,-0.0867116331933307
NC_086019.1,chr1,13610000,39.12575,-0.170928906587119
NC_086019.1,chr1,13630000,40.776,-0.112063980154916
NC_086019.1,chr1,13650000,41.34825,-0.0921998543468557
NC_086019.1,chr1,13670000,52.51475,0.249026660456893
NC_086019.1,chr1,13690000,52.677,0.253435241208846
NC_086019.1,chr1,13710000,53.497,0.275512107213661
NC_086019.1,chr1,13730000,68.18925,0.622717184043704
NC_086019.1,chr1,13750000,54.21325,0.294523107108595
NC_086019.1,chr1,13770000,50.4105,0.190596086493941
NC_086019.1,chr1,13790000,47.90425,0.117766576759008
NC_086019.1,chr1,13810000,43.5055,-0.0196832987515576
NC_086019.1,chr1,13830000,46.393,0.0720054309402966
NC_086019.1,chr1,13850000,48.47475,0.134670979916223
NC_086019.1,chr1,13870000,36.398,-0.27382452879816
NC_086019.1,chr1,13890000,42.2145,-0.0626412532759641
NC_086019.1,chr1,13910000,49.4755,0.163853852953701
NC_086019.1,chr1,13930000,37.2655,-0.240298260400594
NC_086019.1,chr1,13950000,43.01075,-0.0359952631118054
NC_086019.1,chr1,13970000,45.619,0.0479940832068661
NC_086019.1,chr1,13990000,46.76825,0.083504305054359
NC_086019.1,chr1,14010000,40.53,-0.12068799388104
NC_086019.1,chr1,14030000,35.068,-0.326787294633947
NC_086019.1,chr1,14050000,43.344,-0.0249877230586218
NC_086019.1,chr1,14070000,33.46875,-0.393159017971541
NC_086019.1,chr1,14090000,31.5875,-0.475355757310794
NC_086019.1,chr1,14110000,43.194,-0.0299319636841226
NC_086019.1,chr1,14130000,33.47125,-0.393052843770662
NC_086019.1,chr1,14150000,28.6195,-0.615381564337015
NC_086019.1,chr1,14170000,44.7,0.0189556245289755
NC_086019.1,chr1,14190000,45.91,0.057068549396617
NC_086019.1,chr1,14210000,36.15575,-0.283327623809289
NC_086019.1,chr1,14230000,35.62125,-0.304519329002646
NC_086019.1,chr1,14250000,41.66925,-0.0811757852780017
NC_086019.1,chr1,14270000,45.6085,0.0476655847005686
NC_086019.1,chr1,14290000,44.7245,0.0197374044529275
NC_086019.1,chr1,14310000,46.0355,0.0609645602344927
NC_086019.1,chr1,14330000,61.25075,0.469089511091249
NC_086019.1,chr1,14350000,54.6975,0.307235777962989
NC_086019.1,chr1,14370000,34.885,-0.334229228812956
NC_086019.1,chr1,14390000,37.19575,-0.242965271820614
NC_086019.1,chr1,14410000,48.816,0.144688639987131
NC_086019.1,chr1,14430000,52.661,0.253001094980246
NC_086019.1,chr1,14450000,42.3735,-0.0572809510048644
NC_086019.1,chr1,14470000,39.6885,-0.150584417018545
NC_086019.1,chr1,14490000,51.05275,0.208682239822205
NC_086019.1,chr1,14510000,50.84275,0.202793422930595
NC_086019.1,chr1,14530000,45.541,0.0455520207055989
NC_086019.1,chr1,14550000,49.57125,0.166615323812894
NC_086019.1,chr1,14570000,55.212,0.320620959990164
NC_086019.1,chr1,14590000,42.8495,-0.0413517948415517
NC_086019.1,chr1,14610000,30.50425,-0.524901157332591
NC_086019.1,chr1,14630000,28.28875,-0.631861999291816
NC_086019.1,chr1,14650000,26.3595,-0.731934699423366
NC_086019.1,chr1,14670000,36.27675,-0.278573155203727
NC_086019.1,chr1,14690000,41.4835,-0.0875447046314552
NC_086019.1,chr1,14710000,39.3855,-0.161502784623758
NC_086019.1,chr1,14730000,40.10425,-0.135736407572305
NC_086019.1,chr1,14750000,48.55575,0.137055101692735
NC_086019.1,chr1,14770000,34.4275,-0.353003765232091
NC_086019.1,chr1,14790000,25.04225,-0.804481531415957
NC_086019.1,chr1,14810000,22.90575,-0.930504153454927
NC_086019.1,chr1,14830000,22.53425,-0.953586523857052
NC_086019.1,chr1,14850000,31.9765,-0.457970986792912
NC_086019.1,chr1,14870000,25.86675,-0.758647394422943
NC_086019.1,chr1,14890000,31.80825,-0.465464540024363
NC_086019.1,chr1,14910000,41.98025,-0.0705748915574882
NC_086019.1,chr1,14930000,43.39325,-0.023368052092718
NC_086019.1,chr1,14950000,42.4245,-0.0555658188164414
NC_086019.1,chr1,14970000,51.9045,0.232323553898088
NC_086019.1,chr1,14990000,44.0675,-0.00137511241916004
NC_086019.1,chr1,15010000,27.311,-0.681711527515234
NC_086019.1,chr1,15030000,38.58625,-0.190705971412715
NC_086019.1,chr1,15050000,62.2,0.491098294915827
NC_086019.1,chr1,15070000,53.01975,0.262704228805805
NC_086019.1,chr1,15090000,47.26075,0.0984583437002962
NC_086019.1,chr1,15110000,42.98575,-0.0368244315729514
NC_086019.1,chr1,15130000,47.31125,0.099982976570707
NC_086019.1,chr1,15150000,43.39475,-0.0233187505352945
NC_086019.1,chr1,15170000,52.4265,0.24662310439526
NC_086019.1,chr1,15190000,63.29325,0.516036631572864
NC_086019.1,chr1,15210000,48.27875,0.128885640118809
NC_086019.1,chr1,15230000,43.252,-0.0280181809006466
NC_086019.1,chr1,15250000,48.73025,0.14217791774292
NC_086019.1,chr1,15270000,41.634,-0.0823822631576821
NC_086019.1,chr1,15290000,44.3145,0.0065984523294564
NC_086019.1,chr1,15310000,40.3945,-0.125460323435605
NC_086019.1,chr1,15330000,39.5095,-0.157024548721344
NC_086019.1,chr1,15350000,40.76125,-0.11257962011335
NC_086019.1,chr1,15370000,53.98775,0.288564769837967
NC_086019.1,chr1,15390000,45.47375,0.0434432010049601
NC_086019.1,chr1,15410000,44.1035,-0.000210226429461361
NC_086019.1,chr1,15430000,44.67525,0.018165436880152
NC_086019.1,chr1,15450000,51.2505,0.214205653515658
NC_086019.1,chr1,15470000,54.691,0.307065877696628
NC_086019.1,chr1,15490000,45.206,0.0350164176544902
NC_086019.1,chr1,15510000,41.41925,-0.0897542430433795
NC_086019.1,chr1,15530000,46.23625,0.0671748324053942
NC_086019.1,chr1,15550000,45.21625,0.035339919301651
NC_086019.1,chr1,15570000,39.2915,-0.164906863511292
NC_086019.1,chr1,15590000,36.0835,-0.286174041557065
NC_086019.1,chr1,15610000,45.90725,0.0569830607323092
NC_086019.1,chr1,15630000,33.00325,-0.413066096378158
NC_086019.1,chr1,15650000,42.74575,-0.0448087900488289
NC_086019.1,chr1,15670000,39.0855,-0.172395074092203
NC_086019.1,chr1,15690000,59.36525,0.424351656231377
NC_086019.1,chr1,15710000,50.14675,0.183102546199853
NC_086019.1,chr1,15730000,32.8795,-0.418404803744201
NC_086019.1,chr1,15750000,27.567,-0.66849228149734
NC_086019.1,chr1,15770000,39.8625,-0.144351612272232
NC_086019.1,chr1,15790000,44.87925,0.0246656171300957
NC_086019.1,chr1,15810000,35.586,-0.305927913437899
NC_086019.1,chr1,15830000,37.467,-0.232621140624386
NC_086019.1,chr1,15850000,39.42725,-0.159993438724738
NC_086019.1,chr1,15870000,30.33725,-0.532693033580324
NC_086019.1,chr1,15890000,34.24625,-0.360509865191502
NC_086019.1,chr1,15910000,35.8455,-0.295590395509074
NC_086019.1,chr1,15930000,41.7845,-0.0772382287650823
NC_086019.1,chr1,15950000,48.318,0.130046043173371
NC_086019.1,chr1,15970000,42.8095,-0.0426836312517082
NC_086019.1,chr1,15990000,44.96975,0.0275399238233566
NC_086019.1,chr1,16010000,41.10925,-0.10046286383918
NC_086019.1,chr1,16030000,42.35,-0.0580719437737126
NC_086019.1,chr1,16050000,49.59425,0.167277867034335
NC_086019.1,chr1,16070000,47.661,0.110498199967501
NC_086019.1,chr1,16090000,38.395,-0.197782441199124
NC_086019.1,chr1,16110000,47.3745,0.101890271536294
NC_086019.1,chr1,16130000,32.39225,-0.439619448761046
NC_086019.1,chr1,16150000,31.14075,-0.495583350814795
NC_086019.1,chr1,16170000,50.71175,0.199107711369461
NC_086019.1,chr1,16190000,51.21725,0.213278415574157
NC_086019.1,chr1,16210000,41.706,-0.0799190412421527
NC_086019.1,chr1,16230000,38.382,-0.198264718368627
NC_086019.1,chr1,16250000,33.828,-0.377981341912551
NC_086019.1,chr1,16270000,27.18675,-0.688171434748513
NC_086019.1,chr1,16290000,38.91175,-0.1787413372232
NC_086019.1,chr1,16310000,44.3525,0.00782125257560663
NC_086019.1,chr1,16330000,37.92075,-0.215481466413626
NC_086019.1,chr1,16350000,32.9355,-0.415986456330969
NC_086019.1,chr1,16370000,50.57475,0.195243089179997
NC_086019.1,chr1,16390000,43.4415,-0.0217830292464132
NC_086019.1,chr1,16410000,47.08225,0.0930563453222876
NC_086019.1,chr1,16430000,59.80925,0.435012145982016
NC_086019.1,chr1,16450000,49.72925,0.171160585401963
NC_086019.1,chr1,16470000,33.85825,-0.376710591862623
NC_086019.1,chr1,16490000,31.42975,-0.482465891012194
NC_086019.1,chr1,16510000,33.00325,-0.413066096378158
NC_086019.1,chr1,16530000,30.437,-0.528033844503784
NC_086019.1,chr1,16550000,38.28975,-0.201691670384018
NC_086019.1,chr1,16570000,44.96325,0.0273336726762101
NC_086019.1,chr1,16590000,29.875,-0.554482739393069
NC_086019.1,chr1,16610000,24.61575,-0.828774791074073
NC_086019.1,chr1,16630000,20.134,-1.11234362641299
NC_086019.1,chr1,16650000,30.7955,-0.511411922085071
NC_086019.1,chr1,16670000,36.20425,-0.281420025126697
NC_086019.1,chr1,16690000,40.3015,-0.128744956630842
NC_086019.1,chr1,16710000,43.23225,-0.0286695719234106
NC_086019.1,chr1,16730000,44.0705,-0.00127800265398023
NC_086019.1,chr1,16750000,35.3625,-0.314891085117548
NC_086019.1,chr1,16770000,43.342,-0.025053534934686
NC_086019.1,chr1,16790000,52.65225,0.25276361598988
NC_086019.1,chr1,16810000,43.50925,-0.019560362393581
NC_086019.1,chr1,16830000,42.67325,-0.0472294478903453
NC_086019.1,chr1,16850000,36.73425,-0.260736850106817
NC_086019.1,chr1,16870000,30.98675,-0.502622295079472
NC_086019.1,chr1,16890000,21.44225,-1.02365567809474
NC_086019.1,chr1,16910000,55.36175,0.324493622011474
NC_086019.1,chr1,16930000,61.827,0.482490124732234
NC_086019.1,chr1,16950000,43.8655,-0.00792892032909281
NC_086019.1,chr1,16970000,50.04975,0.180336809008848
NC_086019.1,chr1,16990000,37.2395,-0.241291838906539
NC_086019.1,chr1,17010000,39.184,-0.168809696748666
NC_086019.1,chr1,17030000,50.7625,0.200536690441004
NC_086019.1,chr1,17050000,42.1085,-0.0662258846885879
NC_086019.1,chr1,17070000,36.34125,-0.276045136133727
NC_086019.1,chr1,17090000,39.2305,-0.167120198557074
NC_086019.1,chr1,17110000,36.02075,-0.288650754909554
NC_086019.1,chr1,17130000,32.885,-0.418167107880596
NC_086019.1,chr1,17150000,38.48525,-0.194438762006439
NC_086019.1,chr1,17170000,39.1365,-0.170537573467389
NC_086019.1,chr1,17190000,50.0155,0.179358979200045
NC_086019.1,chr1,17210000,54.81325,0.310257963805543
NC_086019.1,chr1,17230000,44.4585,0.0112267540251627
NC_086019.1,chr1,17250000,46.484,0.0748023948364901
NC_086019.1,chr1,17270000,46.0985,0.0629163673390744
NC_086019.1,chr1,17290000,35.2505,-0.319403728808542
NC_086019.1,chr1,17310000,32.96625,-0.41466024660906
NC_086019.1,chr1,17330000,36.297,-0.277778997632155
NC_086019.1,chr1,17350000,39.5875,-0.154214699444566
