ID	chr	start	end	nmark	log2r	width	state
HeDe_WGS	chr7	78080000	84040000	294	-0.7947	5960000	loss
HeDe_WGS	chr7	84080000	84420000	16	-0.3826	340000	neutral
HeDe_WGS	chr7	84440000	86240000	87	-0.0611	1800000	neutral
HeDe_WGS	chr7	86260000	86520000	13	1.3416	260000	gain
HeDe_WGS	chr7	86540000	88260000	85	-0.186	1720000	neutral
HeDe_WGS	chr7	88280000	89160000	45	0.5301	880000	gain
HeDe_WGS	chr7	89180000	89480000	16	-0.0208	300000	neutral
HeDe_WGS	chr7	89500000	90880000	70	-0.5383	1380000	loss
HeDe_WGS	chr7	90900000	93340000	123	0.9332	2440000	gain
HeDe_WGS	chr7	93360000	95560000	109	-0.1482	2200000	neutral
HeDe_WGS	chr7	95580000	95820000	13	1.3189	240000	gain
HeDe_WGS	chr7	95840000	97300000	74	-0.4107	1460000	loss
HeDe_WGS	chr7	97320000	98300000	49	0.7525	980000	gain
HeDe_WGS	chr7	98320000	99500000	59	-0.4667	1180000	loss
HeDe_WGS	chr7	99520000	99920000	19	0.7774	400000	gain
HeDe_WGS	chr7	99940000	100280000	18	-0.0704	340000	neutral
HeDe_WGS	chr7	100300000	100780000	25	1.6202	480000	gain
HeDe_WGS	chr7	100800000	101720000	46	0.0499	920000	neutral
HeDe_WGS	chr7	101740000	101880000	8	1.6093	140000	gain
HeDe_WGS	chr7	101900000	102200000	15	0.5335	300000	gain
HeDe_WGS	chr7	102220000	102660000	23	-0.3068	440000	neutral
HeDe_WGS	chr7	102680000	102920000	13	1.0998000000000001	240000	gain
HeDe_WGS	chr7	102940000	105260000	116	-0.5958	2320000	loss
HeDe_WGS	chr7	105280000	105600000	17	0.0105	320000	neutral
HeDe_WGS	chr7	105620000	107300000	81	0.8591	1680000	gain
HeDe_WGS	chr7	107320000	109560000	113	0.4054	2240000	gain
HeDe_WGS	chr7	109580000	110140000	29	-0.1729	560000	neutral
HeDe_WGS	chr7	110160000	110680000	27	0.4682	520000	gain
HeDe_WGS	chr7	110700000	111200000	26	1.2561	500000	gain
HeDe_WGS	chr7	111220000	111840000	32	0.3625	620000	neutral
HeDe_WGS	chr7	111860000	112940000	55	-0.0971	1080000	neutral
HeDe_WGS	chr7	112960000	113920000	49	0.2471	960000	neutral
HeDe_WGS	chr7	113940000	114960000	52	0.8544	1020000	gain
HeDe_WGS	chr7	114980000	116360000	70	0.2942	1380000	neutral
HeDe_WGS	chr7	116380000	116460000	5	1.4421	80000	gain
HeDe_WGS	chr7	116480000	119560000	155	0.2176	3080000	neutral
HeDe_WGS	chr7	119580000	121500000	97	0.9723	1920000	gain
HeDe_WGS	chr7	121520000	123460000	98	0.1643	1940000	neutral
HeDe_WGS	chr7	123480000	124740000	64	0.6555	1260000	gain
HeDe_WGS	chr7	124760000	125180000	22	0.074	420000	neutral
HeDe_WGS	chr7	125200000	130640000	273	0.6773	5440000	gain
HeDe_WGS	chr7	130660000	133540000	145	0.3091	2880000	neutral
HeDe_WGS	chr7	133560000	135600000	103	0.0724	2040000	neutral
HeDe_WGS	chr7	135620000	136680000	54	0.4976	1060000	gain
HeDe_WGS	chr7	136700000	137000000	16	-0.4716	300000	loss
HeDe_WGS	chr8	0	400000	21	-2.0888	400000	loss
HeDe_WGS	chr8	420000	7120000	336	-2.4378	6700000	loss
HeDe_WGS	chr8	7140000	7500000	19	-2.1607	360000	loss
HeDe_WGS	chr8	7520000	7720000	11	-1.9761	200000	loss
HeDe_WGS	chr8	7740000	7940000	11	-0.8897	200000	loss
HeDe_WGS	chr8	7980000	8360000	20	-2.142	380000	loss
HeDe_WGS	chr8	8380000	11040000	133	-1.0297	2660000	loss
HeDe_WGS	chr8	11060000	12100000	53	-0.712	1040000	loss
HeDe_WGS	chr8	12120000	12980000	43	-0.0699	860000	neutral
HeDe_WGS	chr8	13000000	13500000	26	0.6007	500000	gain
HeDe_WGS	chr8	13520000	14360000	43	-0.3986	840000	neutral
HeDe_WGS	chr8	14380000	14700000	17	0.7997	320000	gain
HeDe_WGS	chr8	14720000	15860000	56	-0.2191	1140000	neutral
HeDe_WGS	chr8	15880000	18380000	125	-0.747	2500000	loss
HeDe_WGS	chr8	18400000	21360000	149	0.5094	2960000	gain
HeDe_WGS	chr8	21380000	27220000	289	-0.7764	5840000	loss
HeDe_WGS	chr8	27240000	29720000	125	0.1649	2480000	neutral
HeDe_WGS	chr8	29740000	30240000	26	1.0065	500000	gain
HeDe_WGS	chr8	30260000	31540000	65	-0.0109	1280000	neutral
HeDe_WGS	chr8	31560000	32320000	38	0.6099	760000	gain
HeDe_WGS	chr8	32340000	32900000	28	-0.5366	560000	loss
HeDe_WGS	chr8	32920000	35760000	139	0.5095	2840000	gain
HeDe_WGS	chr8	35780000	36360000	30	-0.4419	580000	loss
HeDe_WGS	chr8	36380000	39580000	159	0.5796	3200000	gain
HeDe_WGS	chr8	39600000	40860000	62	-0.215	1260000	neutral
HeDe_WGS	chr8	40880000	41000000	7	0.2935	120000	neutral
HeDe_WGS	chr8	41020000	41580000	28	1.1173	560000	gain
HeDe_WGS	chr8	41600000	41820000	12	0.6234	220000	gain
HeDe_WGS	chr8	41840000	42020000	10	-0.2372	180000	neutral
HeDe_WGS	chr8	42040000	42160000	7	0.6526	120000	gain
HeDe_WGS	chr8	42180000	44620000	121	-0.5792	2440000	loss
HeDe_WGS	chr8	44640000	44720000	5	0.2311	80000	neutral
HeDe_WGS	chr8	44740000	45140000	21	0.8144	400000	gain
HeDe_WGS	chr8	45160000	45560000	21	0.1285	400000	neutral
HeDe_WGS	chr8	45580000	46260000	35	-0.6114	680000	loss
HeDe_WGS	chr8	46280000	47240000	48	0.4859	960000	gain
HeDe_WGS	chr8	47260000	49420000	105	-0.6194	2160000	loss
HeDe_WGS	chr8	49440000	51560000	107	0.7449	2120000	gain
HeDe_WGS	chr8	51580000	55700000	207	0.424	4120000	gain
HeDe_WGS	chr8	55720000	58780000	153	0.7343	3060000	gain
HeDe_WGS	chr8	58800000	58960000	9	1.6401	160000	gain
HeDe_WGS	chr8	58980000	59060000	5	-0.0457	80000	neutral
HeDe_WGS	chr8	59080000	60140000	54	0.8395	1060000	gain
HeDe_WGS	chr8	60160000	64900000	237	0.3963	4740000	neutral
HeDe_WGS	chr8	64920000	65220000	16	-0.4828	300000	loss
HeDe_WGS	chr8	65240000	69020000	190	0.3271	3780000	neutral
HeDe_WGS	chr8	69040000	69220000	10	-0.5964	180000	loss
HeDe_WGS	chr8	69240000	69340000	6	0.0101	100000	neutral
HeDe_WGS	chr8	69360000	69840000	25	0.8844	480000	gain
HeDe_WGS	chr8	69860000	75780000	296	0.4933	5920000	gain
HeDe_WGS	chr8	75800000	75900000	5	-0.6394	100000	loss
HeDe_WGS	chr8	75920000	76040000	7	0.3208	120000	neutral
HeDe_WGS	chr8	76060000	80000000	197	0.7453	3940000	gain
HeDe_WGS	chr8	80020000	80380000	18	-0.413	360000	loss
HeDe_WGS	chr8	80400000	81380000	50	0.741	980000	gain
HeDe_WGS	chr8	81400000	81660000	14	-0.8052	260000	loss
HeDe_WGS	chr8	81680000	85540000	194	0.4075	3860000	gain
HeDe_WGS	chr8	85560000	87040000	73	-0.2408	1480000	neutral
HeDe_WGS	chr8	87060000	88520000	74	0.6463	1460000	gain
HeDe_WGS	chr8	88540000	89400000	44	-0.3769	860000	neutral
HeDe_WGS	chr8	89420000	90300000	45	0.3293	880000	neutral
HeDe_WGS	chr8	90320000	92780000	119	-0.4345	2460000	loss
HeDe_WGS	chr8	92800000	94120000	67	0.4914	1320000	gain
HeDe_WGS	chr8	94140000	95460000	63	-0.3538	1320000	neutral
HeDe_WGS	chr8	95480000	99800000	216	0.2503	4320000	neutral
HeDe_WGS	chr8	99820000	103720000	195	-0.3813	3900000	neutral
HeDe_WGS	chr8	103740000	109880000	307	0.5599	6140000	gain
HeDe_WGS	chr8	109900000	110700000	40	-0.2801	800000	neutral
HeDe_WGS	chr8	110720000	115640000	246	0.7226	4920000	gain
HeDe_WGS	chr8	115660000	116000000	18	-0.141	340000	neutral
HeDe_WGS	chr8	116020000	116480000	23	0.4274	460000	gain
HeDe_WGS	chr8	116500000	117680000	60	-0.1454	1180000	neutral
HeDe_WGS	chr8	117700000	118340000	33	0.4891	640000	gain
HeDe_WGS	chr8	118360000	118640000	15	-0.3572	280000	neutral
HeDe_WGS	chr8	118660000	119460000	41	0.5578	800000	gain
HeDe_WGS	chr8	119480000	119760000	15	-0.2123	280000	neutral
HeDe_WGS	chr8	119780000	121280000	76	0.5534	1500000	gain
HeDe_WGS	chr8	121300000	121580000	15	-0.2865	280000	neutral
HeDe_WGS	chr8	121600000	126400000	241	0.4913	4800000	gain
HeDe_WGS	chr8	126420000	130780000	219	0.1208	4360000	neutral
HeDe_WGS	chr8	130800000	132360000	79	0.7954	1560000	gain
HeDe_WGS	chr8	132380000	132780000	21	-0.5025	400000	loss
HeDe_WGS	chr9	0	480000	25	-0.82	480000	loss
HeDe_WGS	chr9	500000	2300000	91	-0.0473	1800000	neutral
HeDe_WGS	chr9	2320000	2680000	19	-0.8268	360000	loss
HeDe_WGS	chr9	2700000	3360000	34	-0.089	660000	neutral
HeDe_WGS	chr9	3380000	3720000	18	0.6806	340000	gain
HeDe_WGS	chr9	3740000	3960000	12	-0.2237	220000	neutral
HeDe_WGS	chr9	3980000	4300000	17	-0.8115	320000	loss
HeDe_WGS	chr9	4320000	5340000	51	0.2194	1020000	neutral
HeDe_WGS	chr9	5360000	6720000	68	-0.3258	1360000	neutral
HeDe_WGS	chr9	6740000	6960000	12	0.7205	220000	gain
HeDe_WGS	chr9	6980000	7320000	18	-0.8273	340000	loss
HeDe_WGS	chr9	7340000	7360000	2	1.1915	20000	gain
HeDe_WGS	chr9	7380000	8280000	46	-0.673	900000	loss
HeDe_WGS	chr9	8300000	9900000	81	-0.9576	1600000	loss
HeDe_WGS	chr9	9920000	15420000	271	-0.6543	5500000	loss
HeDe_WGS	chr9	15440000	15820000	20	-2.2192	380000	loss
HeDe_WGS	chr9	15840000	18160000	117	-0.6093	2320000	loss
HeDe_WGS	chr9	18180000	19060000	45	0.2367	880000	neutral
HeDe_WGS	chr9	19080000	19260000	10	1.0447	180000	gain
HeDe_WGS	chr9	19280000	20360000	55	0.4286	1080000	gain
HeDe_WGS	chr9	20380000	21720000	68	-7e-4	1340000	neutral
HeDe_WGS	chr9	21740000	22040000	16	-0.6543	300000	loss
HeDe_WGS	chr9	22060000	22980000	47	-0.0116	920000	neutral
HeDe_WGS	chr9	23000000	25320000	117	0.7367	2320000	gain
HeDe_WGS	chr9	25340000	26100000	38	0.2008	760000	neutral
HeDe_WGS	chr9	26120000	29580000	171	-0.6463	3460000	loss
HeDe_WGS	chr9	29600000	30400000	41	-0.0686	800000	neutral
HeDe_WGS	chr9	30420000	31200000	40	0.5715	780000	gain
HeDe_WGS	chr9	31220000	35500000	212	0.0791	4280000	neutral
HeDe_WGS	chr9	35520000	40400000	240	-0.7184	4880000	loss
HeDe_WGS	chr9	40420000	40740000	17	0.3265	320000	neutral
HeDe_WGS	chr9	40760000	41960000	58	-0.6913	1200000	loss
HeDe_WGS	chr9	41980000	42920000	48	-0.1217	940000	neutral
HeDe_WGS	chr9	42940000	43060000	7	-0.7574	120000	loss
HeDe_WGS	chr9	43080000	46200000	157	0.5395	3120000	gain
HeDe_WGS	chr9	46220000	46500000	15	-0.0929	280000	neutral
HeDe_WGS	chr9	46520000	51140000	232	0.6827	4620000	gain
HeDe_WGS	chr9	51160000	51940000	40	-0.2193	780000	neutral
HeDe_WGS	chr9	51960000	52880000	47	0.4228	920000	gain
HeDe_WGS	chr9	52900000	53140000	13	1.2828	240000	gain
HeDe_WGS	chr9	53160000	53460000	16	0.5847	300000	gain
HeDe_WGS	chr9	53480000	53860000	20	-0.2315	380000	neutral
HeDe_WGS	chr9	53880000	55300000	71	-0.6865	1420000	loss
HeDe_WGS	chr9	55320000	56680000	68	-0.0408	1360000	neutral
HeDe_WGS	chr9	56700000	57740000	52	0.487	1040000	gain
HeDe_WGS	chr9	57760000	58180000	21	-0.251	420000	neutral
HeDe_WGS	chr9	58200000	62300000	204	-0.7739	4100000	loss
HeDe_WGS	chr9	62320000	62760000	23	-0.1651	440000	neutral
HeDe_WGS	chr9	62780000	64220000	73	0.4294	1440000	gain
HeDe_WGS	chr9	64240000	64380000	8	-0.8335	140000	loss
HeDe_WGS	chr9	64400000	64940000	28	0.5038	540000	gain
HeDe_WGS	chr9	64960000	65720000	39	-0.3438	760000	neutral
HeDe_WGS	chr9	65740000	69040000	166	0.5697	3300000	gain
HeDe_WGS	chr9	69060000	69500000	23	-0.2241	440000	neutral
HeDe_WGS	chr9	69520000	73880000	214	0.4792	4360000	gain
HeDe_WGS	chr9	73900000	74240000	18	-0.0157	340000	neutral
HeDe_WGS	chr9	74260000	75160000	46	-0.5962	900000	loss
HeDe_WGS	chr9	75180000	76140000	48	0.1944	960000	neutral
HeDe_WGS	chr9	76180000	78380000	107	-0.4412	2200000	loss
HeDe_WGS	chr9	78400000	78820000	22	0.3182	420000	neutral
HeDe_WGS	chr9	78840000	80160000	65	-0.4588	1320000	loss
HeDe_WGS	chr9	80180000	80620000	22	0.2733	440000	neutral
HeDe_WGS	chr9	80640000	82880000	113	0.6874	2240000	gain
HeDe_WGS	chr9	82900000	84280000	70	0.2312	1380000	neutral
HeDe_WGS	chr9	84300000	84480000	10	-0.6688	180000	loss
HeDe_WGS	chr9	84500000	85060000	29	0.9982	560000	gain
HeDe_WGS	chr9	85080000	89440000	216	0.3733	4360000	neutral
HeDe_WGS	chr9	89460000	90720000	62	-0.2866	1260000	neutral
HeDe_WGS	chr9	90740000	92060000	67	0.6379	1320000	gain
HeDe_WGS	chr9	92080000	92720000	32	-0.2809	640000	neutral
HeDe_WGS	chr9	92740000	94820000	103	0.5911	2080000	gain
HeDe_WGS	chr9	94840000	95320000	25	-0.0806	480000	neutral
HeDe_WGS	chr9	95340000	95640000	16	0.4917	300000	gain
HeDe_WGS	chr9	95660000	97080000	72	0.9698	1420000	gain
HeDe_WGS	chr9	97100000	97460000	19	0.628	360000	gain
HeDe_WGS	chr9	97480000	98000000	27	0.1567	520000	neutral
HeDe_WGS	chr9	98020000	98300000	15	0.5282	280000	gain
HeDe_WGS	chr9	98320000	98920000	31	0.9819	600000	gain
HeDe_WGS	chr9	98940000	100820000	95	0.5071	1880000	gain
HeDe_WGS	chr9	100840000	101260000	22	-0.2447	420000	neutral
HeDe_WGS	chr9	101280000	101940000	34	0.518	660000	gain
HeDe_WGS	chr9	101960000	104960000	150	-0.3736	3000000	neutral
HeDe_WGS	chr9	105000000	105140000	8	-1.357	140000	loss
HeDe_WGS	chr9	105160000	105400000	13	-0.4131	240000	loss
HeDe_WGS	chr9	105420000	106320000	46	0.4088	900000	gain
HeDe_WGS	chr9	106340000	109420000	153	-0.4509	3080000	loss
HeDe_WGS	chr9	109440000	116920000	375	0.5063	7480000	gain
HeDe_WGS	chr9	116940000	117820000	45	-0.0315	880000	neutral
HeDe_WGS	chr9	117840000	118920000	55	0.4369	1080000	gain
HeDe_WGS	chr9	118940000	120720000	90	-0.66	1780000	loss
HeDe_WGS	chr9	120740000	121760000	52	0.3532	1020000	neutral
HeDe_WGS	chrX	0	1940000	63	-1.6184	1940000	loss
HeDe_WGS	chrX	2120000	3520000	47	-0.1464	1400000	neutral
HeDe_WGS	chrX	3540000	4220000	35	0.6549	680000	gain
HeDe_WGS	chrX	4240000	4400000	9	-0.3107	160000	neutral
HeDe_WGS	chrX	4440000	4700000	14	-0.797	260000	loss
HeDe_WGS	chrX	4720000	6100000	62	-0.2337	1380000	neutral
HeDe_WGS	chrX	6120000	9340000	141	-0.0474	3220000	neutral
HeDe_WGS	chrX	9360000	11560000	105	-0.3619	2200000	neutral
HeDe_WGS	chrX	11620000	12880000	51	1.0832	1260000	gain
HeDe_WGS	chrX	12900000	13260000	19	2.002	360000	gain
HeDe_WGS	chrX	13280000	13440000	9	0.5359	160000	gain
HeDe_WGS	chrX	13460000	14160000	33	1.8877	700000	gain
HeDe_WGS	chrX	14240000	15700000	56	0.4627	1460000	gain
HeDe_WGS	chrX	15740000	15860000	6	2.8317	120000	gain
HeDe_WGS	chrX	15880000	16860000	38	0.2692	980000	neutral
HeDe_WGS	chrX	16880000	18000000	55	1.2336	1120000	gain
HeDe_WGS	chrX	18020000	19380000	59	0.267	1360000	neutral
HeDe_WGS	chrX	19400000	19640000	13	-0.6848	240000	loss
HeDe_WGS	chrX	19660000	19920000	13	0.138	260000	neutral
HeDe_WGS	chrX	19940000	19980000	3	1.7066	40000	gain
HeDe_WGS	chrX	20000000	20360000	19	2.5496	360000	gain
HeDe_WGS	chrX	20380000	20760000	20	1.5731	380000	gain
HeDe_WGS	chrX	20780000	21240000	22	-0.2422	460000	neutral
HeDe_WGS	chrX	21260000	21700000	17	0.2306	440000	neutral
HeDe_WGS	chrX	21720000	21760000	3	1.412	40000	gain
HeDe_WGS	chrX	21780000	22740000	49	-0.3999	960000	neutral
HeDe_WGS	chrX	22760000	24940000	98	0.409	2180000	gain
HeDe_WGS	chrX	24960000	29980000	220	-0.1676	5020000	neutral
HeDe_WGS	chrX	30000000	31920000	81	0.4605	1920000	gain
HeDe_WGS	chrX	31940000	33560000	76	-0.1533	1620000	neutral
HeDe_WGS	chrX	33580000	34380000	36	0.6784	800000	gain
HeDe_WGS	chrX	34400000	35240000	40	-0.0198	840000	neutral
HeDe_WGS	chrX	35260000	36980000	71	0.5396	1720000	gain
HeDe_WGS	chrX	37000000	37080000	5	-0.2961	80000	neutral
HeDe_WGS	chrX	37100000	37280000	10	-1.0459	180000	loss
HeDe_WGS	chrX	37300000	38660000	59	0.4189	1360000	gain
HeDe_WGS	chrX	38680000	39000000	13	1.3685	320000	gain
HeDe_WGS	chrX	39020000	39340000	15	0.53	320000	gain
HeDe_WGS	chrX	39420000	44100000	215	-0.1835	4680000	neutral
HeDe_WGS	chrX	44120000	44240000	7	1.4114	120000	gain
HeDe_WGS	chrX	44260000	61980000	773	-0.1388	17720000	neutral
HeDe_WGS	chrX	62000000	65060000	135	0.4207	3060000	gain
HeDe_WGS	chrX	65080000	68100000	123	-0.1853	3020000	neutral
HeDe_WGS	chrX	68120000	68860000	38	1.2918	740000	gain
HeDe_WGS	chrX	68880000	69480000	26	0.1555	600000	neutral
HeDe_WGS	chrX	69500000	69940000	18	0.9204	440000	gain
HeDe_WGS	chrX	69980000	70280000	15	0.1082	300000	neutral
HeDe_WGS	chrX	70300000	71660000	63	1.4773	1360000	gain
HeDe_WGS	chrX	71680000	73200000	73	0.7798	1520000	gain
HeDe_WGS	chrX	73220000	74760000	68	0.1122	1540000	neutral
HeDe_WGS	chrX	74780000	75340000	24	1.2334	560000	gain
HeDe_WGS	chrX	75360000	77380000	83	0.075	2020000	neutral
HeDe_WGS	chrX	77400000	101000000	1040	-0.264	23600000	neutral
HeDe_WGS	chrX	101020000	102900000	86	0.6738	1880000	gain
HeDe_WGS	chrX	102920000	103240000	17	-0.3827	320000	neutral
HeDe_WGS	chrX	103260000	105320000	98	0.5273	2060000	gain
HeDe_WGS	chrX	105340000	105660000	17	-0.5458	320000	loss
HeDe_WGS	chrX	105680000	106460000	30	0.104	780000	neutral
HeDe_WGS	chrX	106520000	107440000	42	-0.3426	920000	neutral
HeDe_WGS	chrX	107460000	108700000	52	0.3265	1240000	neutral
HeDe_WGS	chrX	108720000	109020000	16	1.3764	300000	gain
HeDe_WGS	chrX	109060000	110840000	73	-0.0038	1780000	neutral
HeDe_WGS	chrX	110860000	111500000	27	1.1417	640000	gain
HeDe_WGS	chrX	111520000	112940000	46	0.182	1420000	neutral
HeDe_WGS	chrX	112960000	115980000	131	-0.203	3020000	neutral
HeDe_WGS	chrX	116020000	116820000	37	0.3885	800000	neutral
HeDe_WGS	chrX	116840000	119960000	133	-0.2551	3120000	neutral
HeDe_WGS	chrX	119980000	122260000	94	0.9822	2280000	gain
HeDe_WGS	chrX	122280000	125600000	134	-0.2762	3320000	neutral
HeDe_WGS	chrX	125620000	126300000	25	0.5636	680000	gain
HeDe_WGS	chrX	126320000	131800000	221	-0.2443	5480000	neutral
HeDe_WGS	chrX	131820000	132020000	6	0.2338	200000	neutral
HeDe_WGS	chrX	132040000	132520000	24	1.485	480000	gain
HeDe_WGS	chrX	132560000	132780000	10	0.4794	220000	gain
HeDe_WGS	chrX	132800000	135860000	133	-0.0622	3060000	neutral
HeDe_WGS	chrX	135940000	140300000	176	0.6184	4360000	gain
HeDe_WGS	chrX	140340000	154120000	588	-0.2005	13780000	neutral
HeDe_WGS	chrX	154140000	155020000	39	0.9747	880000	gain
HeDe_WGS	chrX	155040000	155720000	33	0.2751	680000	neutral
HeDe_WGS	chrX	155760000	157700000	93	1.5255	1940000	gain
HeDe_WGS	chrX	157720000	157740000	2	-0.0086	20000	neutral
HeDe_WGS	chrY	0	80000	5	-7.1573	80000	loss
HeDe_WGS	chrY	100000	400000	15	-3.626	300000	loss
HeDe_WGS	chrY	420000	540000	7	-7.761	120000	loss
HeDe_WGS	chrY	560000	23900000	830	-4.5225	23340000	loss
HeDe_WGS	chrY	23920000	29060000	199	-2.0878	5140000	loss
HeDe_WGS	chrY	29080000	29320000	13	-6.2073	240000	loss
HeDe_WGS	chrY	29340000	29480000	8	-3.1193	140000	loss
HeDe_WGS	chrY	29500000	31980000	104	-2.3707	2480000	loss
HeDe_WGS	chrY	32000000	32060000	4	-5.2349	60000	loss
HeDe_WGS	chrY	32080000	32180000	6	-1.7777	100000	loss
HeDe_WGS	chrY	32200000	35500000	146	-4.2745	3300000	loss
HeDe_WGS	chrY	35540000	36180000	25	-2.2939	640000	loss
HeDe_WGS	chrY	36200000	38540000	93	-4.1986	2340000	loss
HeDe_WGS	chrY	38560000	40260000	75	-2.251	1700000	loss
HeDe_WGS	chrY	40300000	41360000	50	-3.8106	1060000	loss
HeDe_WGS	chrY	41380000	41780000	18	-5.6108	400000	loss
HeDe_WGS	chrY	41800000	42000000	10	-2.8362	200000	loss
HeDe_WGS	chrY	42020000	42940000	44	-5.267	920000	loss
HeDe_WGS	chrY	42960000	44640000	70	-3.3031	1680000	loss
HeDe_WGS	chrY	44660000	45320000	33	-6.4602	660000	loss
HeDe_WGS	chrY	45340000	45400000	4	-2.0946	60000	loss
HeDe_WGS	chrY	45420000	45660000	13	-6.8169	240000	loss
HeDe_WGS	chrY	45680000	46740000	46	-4.2606	1060000	loss
HeDe_WGS	chrY	46760000	48500000	52	-3.3504	1740000	loss
HeDe_WGS	chrY	48520000	53780000	144	-4.5073	5260000	loss
HeDe_WGS	chrY	53800000	55540000	87	-5.6748	1740000	loss
HeDe_WGS	chrY	55560000	57680000	63	-3.7627	2120000	loss
HeDe_WGS	chrY	57700000	57960000	14	-0.5123	260000	loss
HeDe_WGS	chrY	57980000	58260000	15	-3.9571	280000	loss
HeDe_WGS	chrY	58280000	59820000	66	-1.5803	1540000	loss
